"","ensembl_gene_id","go_id"
"297","ENSOARG00000018396","GO:0006707"
"298","ENSOARG00000018396","GO:0050892"
"299","ENSOARG00000018396","GO:0010899"
"300","ENSOARG00000019163","GO:0005833"
"301","ENSOARG00000019163","GO:0019825"
"302","ENSOARG00000019163","GO:0015671"
"303","ENSOARG00000019163","GO:0005344"
"304","ENSOARG00000019163","GO:0006810"
"305","ENSOARG00000019163","GO:0020037"
"306","ENSOARG00000019163","GO:0005506"
"307","ENSOARG00000019163","GO:0046872"
"308","ENSOARG00000019698","GO:0043209"
"309","ENSOARG00000019698","GO:0048471"
"310","ENSOARG00000019698","GO:0030139"
"311","ENSOARG00000019698","GO:0005737"
"312","ENSOARG00000019698","GO:0032456"
"313","ENSOARG00000019698","GO:0005515"
"314","ENSOARG00000019698","GO:0005525"
"315","ENSOARG00000019698","GO:0005509"
"316","ENSOARG00000019698","GO:0072661"
"317","ENSOARG00000019698","GO:0020018"
"318","ENSOARG00000019698","GO:0086036"
"319","ENSOARG00000019698","GO:0005925"
"320","ENSOARG00000019698","GO:0055038"
"321","ENSOARG00000019698","GO:0042384"
"322","ENSOARG00000019698","GO:0051260"
"323","ENSOARG00000020131","GO:0016021"
"324","ENSOARG00000020131","GO:0016020"
"325","ENSOARG00000020131","GO:0005515"
"326","ENSOARG00000020131","GO:0061564"
"327","ENSOARG00000020131","GO:0014005"
"328","ENSOARG00000020131","GO:0048709"
"329","ENSOARG00000020131","GO:0014002"
"330","ENSOARG00000020131","GO:0042552"
"331","ENSOARG00000020131","GO:0043209"
"332","ENSOARG00000020131","GO:0006954"
"333","ENSOARG00000020131","GO:0005886"
"334","ENSOARG00000020740","GO:1990074"
"335","ENSOARG00000020740","GO:0034427"
"336","ENSOARG00000020740","GO:0010587"
"337","ENSOARG00000020740","GO:0000291"
"338","ENSOARG00000020740","GO:0000932"
"339","ENSOARG00000020740","GO:0090503"
"340","ENSOARG00000020740","GO:0000175"
"341","ENSOARG00000020740","GO:0007067"
"342","ENSOARG00000020740","GO:0004527"
"343","ENSOARG00000020740","GO:0004518"
"344","ENSOARG00000020740","GO:0051301"
"345","ENSOARG00000020740","GO:0003723"
"346","ENSOARG00000020740","GO:0007049"
"347","ENSOARG00000020740","GO:0005737"
"348","ENSOARG00000020740","GO:0016787"
"349","ENSOARG00000020740","GO:0046872"
"350","ENSOARG00000020740","GO:0051306"
"351","ENSOARG00000020740","GO:0008266"
"352","ENSOARG00000020740","GO:0004540"
"353","ENSOARG00000020740","GO:0090501"
"354","ENSOARG00000020740","GO:0005515"
"355","ENSOARG00000020740","GO:0008285"
"356","ENSOARG00000020740","GO:0000287"
"357","ENSOARG00000020740","GO:0019827"
