"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSOARG00000000072",117.72027026138,-1.62772038344541,0.406026069575606,-4.00890609104674,6.10006670720195e-05,0.028327184771569
"ENSOARG00000000130",109.294640029989,1.44322852398744,0.341473330959473,4.22647508059342,2.37380546384207e-05,0.0185656574698385
"ENSOARG00000000229",95.7175405147181,-1.51970766980296,0.38944254515936,-3.90226411749928,9.52970900541545e-05,0.0382733718433712
"ENSOARG00000000654",329.759502913203,0.435659586235443,0.115772775870756,3.76305727282376,0.000167848742569554,0.0489065159722268
"ENSOARG00000002356",908.65315956658,-1.66238814736293,0.39920017891154,-4.16429710000531,3.1231321959019e-05,0.0197872475336816
"ENSOARG00000002559",37.9570548122323,2.06178221053824,0.403548026445091,5.10913714211603,3.23633386362702e-07,0.000978986398613646
"ENSOARG00000002587",39.7884642685318,-1.61210785933542,0.396574469218863,-4.06508230978864,4.80155135728078e-05,0.0247661481417662
"ENSOARG00000003849",326.464439967775,0.802203321535799,0.197029536469187,4.07148763536403,4.67138423861829e-05,0.0247661481417662
"ENSOARG00000004315",3707.00805921727,0.63351805043941,0.161343811209209,3.92650976626522,8.61873943765056e-05,0.0355762411231909
"ENSOARG00000004833",50.1660360847944,1.68243200834499,0.394694240898932,4.26262112290562,2.02042920016377e-05,0.017660928184961
"ENSOARG00000005238",295.831442501726,1.13269007683768,0.278744092926973,4.06354827090246,4.83323214072154e-05,0.0247661481417662
"ENSOARG00000005833",148.216367543759,1.27168462506618,0.290750102249828,4.37380628665601,1.22098733473444e-05,0.0147137774175511
"ENSOARG00000006210",97.0348528848831,0.82743160048375,0.216627858317819,3.81959922841414,0.000133668679217757,0.0451169594709997
"ENSOARG00000006322",16.5851100032246,-1.72287537821213,0.406121890100167,-4.24226179432781,2.21278353525966e-05,0.0182677574077548
"ENSOARG00000006941",41.5276446192554,-1.77096505683128,0.405973424947111,-4.36226843434887,1.28720798403879e-05,0.0147137774175511
"ENSOARG00000007580",1246.07241951393,-0.538575374487476,0.139127884950839,-3.87108144911266,0.000108353577376565,0.0396516164436903
"ENSOARG00000007892",117.821133985529,-1.78272165768828,0.394287855625784,-4.52137095335811,6.14404109929982e-06,0.0101444945261773
"ENSOARG00000007919",198.959990068497,-1.73557017509051,0.392740934889479,-4.41912217675734,9.91026129890128e-06,0.0147137774175511
"ENSOARG00000008650",140.857346442672,-1.44035712001919,0.381320720675516,-3.77728521405176,0.000158547132581418,0.0489065159722268
"ENSOARG00000008913",73.404979870271,-2.42180028984391,0.405415468424506,-5.97362577026308,2.3203774508985e-09,1.72404044601759e-05
"ENSOARG00000009276",37.7696452805342,1.47932695452868,0.359107113956666,4.11945878272742,3.79763345970423e-05,0.022573133284482
"ENSOARG00000011501",98.3558968725967,1.76850704855264,0.376469169579593,4.69761454975863,2.6321756786443e-06,0.00651902176410904
"ENSOARG00000011522",48.2031127741465,-1.29168400916664,0.316400630366965,-4.08243184493194,4.456688421753e-05,0.0247661481417662
"ENSOARG00000011885",243.797011201222,1.69653767783633,0.395158835934311,4.29330568763582,1.76032377690882e-05,0.0163490070780406
"ENSOARG00000012070",415.30909239401,-0.728308169200837,0.18400688608238,-3.9580484443108,7.55646340699481e-05,0.033026190067042
"ENSOARG00000012206",1081.72165221071,-5.44272520081953,0.406046469354872,-13.4041928980861,5.71415246158312e-41,8.49123055791252e-37
"ENSOARG00000012501",773.620853098418,0.305020785732293,0.0799698412038398,3.81419771679686,0.000136626054925639,0.0451169594709997
"ENSOARG00000012936",249.488218659757,-1.75151468375295,0.40568926758883,-4.31737988575071,1.57892279920205e-05,0.015641861864095
"ENSOARG00000013575",216.40688274853,0.612922880030409,0.146531451834887,4.18287591063422,2.87844520770766e-05,0.0194425889938799
"ENSOARG00000014170",456.004017367964,-1.25399118264673,0.322579329861081,-3.88738851676196,0.00010132850047412,0.0396247767643534
"ENSOARG00000014729",3815.49641565626,-1.53067673236417,0.402484858350451,-3.80306662625152,0.000142915899010727,0.0461680491152046
"ENSOARG00000014816",61.127726540277,1.5360394328431,0.404683796255626,3.79565341398753,0.0001472551001339,0.0465576763402077
"ENSOARG00000015262",1519.26945978123,-2.06513540335861,0.404468767092925,-5.10579696474846,3.29403229681577e-07,0.000978986398613646
"ENSOARG00000015874",13.6462649173065,1.5903269199253,0.348849209362607,4.55878034762079,5.14515488434861e-06,0.00955712519767755
"ENSOARG00000016379",2434.73516736911,-0.58625526083956,0.155436781026708,-3.77166367552882,0.000162162733555664,0.0489065159722268
"ENSOARG00000016427",62.399426888699,-1.42722597299863,0.362425828973803,-3.93798084711504,8.21701515534979e-05,0.0348870986309994
"ENSOARG00000016786",2369.10605315942,-1.65514775672637,0.397963262677884,-4.15904660543016,3.19578695025814e-05,0.0197872475336816
"ENSOARG00000016846",71.605004940958,-1.48732542487931,0.369650849024176,-4.02359531651457,5.73163714629236e-05,0.0274748799980337
"ENSOARG00000016918",56.4523395550434,-1.7143318602593,0.392311936757845,-4.36981824827183,1.24349991647378e-05,0.0147137774175511
"ENSOARG00000017996",574.917075462685,0.501324097857868,0.129583520791524,3.86873342224129,0.000109402171883668,0.0396516164436903
"ENSOARG00000018321",85.8542989712718,-1.53724271763445,0.401640376689611,-3.8274108054192,0.000129498286906875,0.0447521986845619
"ENSOARG00000018427",1234.68323772817,0.457654970757093,0.0886744764741216,5.16106763698406,2.45545437709844e-07,0.000978986398613646
"ENSOARG00000018483",254.418458313943,-1.60268366740263,0.370050777467844,-4.33098311093778,1.48445068867733e-05,0.015641861864095
