"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSOARG00000005780",1237.14620745361,0.975775346904313,0.238244229376305,4.09569352197439,4.20906455118243e-05,0.0174159052203104
"ENSOARG00000005888",166.146530043221,1.61232588846062,0.403097342072255,3.99984251985371,6.33846481518736e-05,0.021780894202971
"ENSOARG00000006314",32.0239637795363,1.45463802460476,0.38673677283591,3.76131293111337,0.000169023808743684,0.037111642607847
"ENSOARG00000006737",41.1799951786595,1.26306489877958,0.352619394491016,3.58194959923499,0.000341039597997943,0.0466235373123441
"ENSOARG00000006822",25.5932589080057,1.75350282671559,0.403026040936232,4.35084249802369,1.35615442844361e-05,0.00932031871756878
"ENSOARG00000006867",234.090297928916,-1.64320539843323,0.35611052658779,-4.6143129049799,3.94397867420529e-06,0.00475305704954068
"ENSOARG00000006909",33.231967187155,-1.40224428778938,0.383487871152036,-3.65655446566511,0.000255628115931859,0.042711906581826
"ENSOARG00000006941",41.5276446192554,-1.678189244797,0.40227301536026,-4.17176688646161,3.02246769240944e-05,0.0149300458793488
"ENSOARG00000007029",983.668452943798,1.54274397904878,0.379115904388393,4.06932012398056,4.71505256181369e-05,0.0177454371058545
"ENSOARG00000007044",9.67926011230897,1.37293338354514,0.364951535611541,3.76196083472989,0.000168586451618173,0.037111642607847
"ENSOARG00000007322",119.107809421015,-1.59778973373962,0.404412405915365,-3.95089198641943,7.78604607115352e-05,0.0236680827397546
"ENSOARG00000007549",71.2053615480123,-1.06664755845527,0.254993986062704,-4.18303025465463,2.87649094182824e-05,0.0149300458793488
"ENSOARG00000008063",318.574798186546,1.45589913014712,0.354378286065135,4.10831923793302,3.98548959290982e-05,0.0174159052203104
"ENSOARG00000008186",1051.64034592803,-0.528534694318013,0.144769800009452,-3.6508629167375,0.000261360717337792,0.0430346756141508
"ENSOARG00000008330",625.206376506458,-0.761324063071824,0.17116927685572,-4.44778453853931,8.67604907253452e-06,0.00806719456997372
