"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSOARG00000004829",8.94075390860275,1.32789469262522,0.391515122287731,3.39168174364751,0.000694650760873402,0.0412770438968697
"ENSOARG00000004833",50.1660360847944,1.92578348127449,0.394766266871136,4.87828784495187,1.07010682036258e-06,0.000768871750430511
"ENSOARG00000004881",1910.15290148569,1.0150912170894,0.291520159361447,3.48206182142902,0.000497568805735064,0.0329082431475069
"ENSOARG00000004969",9.59456363044907,1.38615924019625,0.383773569125949,3.61191950595569,0.00030393891713297,0.024239943642086
"ENSOARG00000005014",521.74370001948,1.48818481872276,0.306392336691275,4.8571215415948,1.19104491080595e-06,0.000796938057596857
"ENSOARG00000005083",33.2949794802,1.43787772951418,0.390728860914904,3.67998853769681,0.000233244437613954,0.020988379347018
"ENSOARG00000005230",71.3613316348358,1.68931234060708,0.371059244682022,4.5526755223542,5.29679360569917e-06,0.00182013948968015
"ENSOARG00000005318",382.165351627027,-0.579035609672727,0.153908361502695,-3.76221021404731,0.000168418395944655,0.0173999319261253
"ENSOARG00000005503",116.898426943658,1.75908665202948,0.376146650728651,4.67659794024982,2.91673326893193e-06,0.00142459860000611
"ENSOARG00000005655",262.418995137933,1.48824256770885,0.342442342041732,4.34596539328507,1.38664431915321e-05,0.00342479480513355
"ENSOARG00000005699",21.1711590736962,2.65484362626903,0.393619680285166,6.74469229878363,1.5335166341322e-11,1.21201487178638e-07
"ENSOARG00000005722",10459.5554629882,1.36347551556593,0.315251823110925,4.3250361000646,1.52506885400213e-05,0.0036525399053351
"ENSOARG00000005800",276.438322210044,1.05105741270946,0.311819601007527,3.37072271695996,0.000749712772028269,0.0432507656476309
"ENSOARG00000005849",18.9441562630308,1.56891232184709,0.396571903446026,3.95618627596652,7.6155786561814e-05,0.0102016484591745
"ENSOARG00000005854",85.6671187323007,1.43664565914326,0.36529378990359,3.93284993846302,8.39446457626353e-05,0.0105941240673404
"ENSOARG00000005916",56.3153798026356,1.39622316406879,0.332226628668325,4.20262267857733,2.63840175393811e-05,0.0051662435452556
"ENSOARG00000006008",32.3448353303339,1.30824871440427,0.390720332142393,3.34829955541576,0.00081309074007922,0.0452553708747614
"ENSOARG00000006085",3679.59148779287,1.1062891316274,0.278044125763884,3.97882576583137,6.92564695810536e-05,0.00968793818290012
"ENSOARG00000006218",93.8809775719409,0.523719041656076,0.155350255401017,3.37121455194369,0.000748375492635901,0.0432507656476309
"ENSOARG00000006408",20.9767111818814,1.39920685710653,0.365378513037148,3.82947219713565,0.000128418390059123,0.0140940509579293
"ENSOARG00000006427",616.70270759988,1.13112082050493,0.333295295102605,3.39374973822153,0.000689426647559873,0.0412770438968697
"ENSOARG00000006451",80.2329843887528,1.14518706603012,0.29178402078974,3.92477649369065,8.68103001745692e-05,0.0107203938660892
"ENSOARG00000006489",55.4539217756127,1.2647459586523,0.348785804807685,3.62613942774896,0.000287690059118146,0.0235817062743226
"ENSOARG00000006517",447.514018380712,1.10594625991823,0.325511866751564,3.39756049742513,0.00067989553080576,0.0408635310093029
"ENSOARG00000006557",368.831184359439,1.4837540003725,0.336937717581221,4.4036447181513,1.0644721769612e-05,0.00305929303658648
"ENSOARG00000006659",5338.60802027638,-0.73461667060136,0.22020924673975,-3.33599374902523,0.000849950748736787,0.0458538275948204
"ENSOARG00000006716",498.448868733134,0.955245625200278,0.270457490040936,3.53196217659083,0.000412488350127524,0.0293490969478675
"ENSOARG00000006737",41.1799951786595,1.12790339495762,0.337980573349128,3.33718409842604,0.000846318693824116,0.0458538275948204
"ENSOARG00000006822",25.5932589080057,1.39948305360246,0.400852874378539,3.4912636108002,0.000480741670068878,0.0323365258671437
"ENSOARG00000006855",42.5871683267514,-1.33654040294102,0.401673628053737,-3.32742881183679,0.000876513809795127,0.0469662840387511
"ENSOARG00000006901",232.203478532558,1.26416012903596,0.298402168227016,4.23643077577847,2.27100891790346e-05,0.00478637839537334
"ENSOARG00000006941",41.5276446192554,-1.34983485125854,0.405973580844887,-3.3249327418039,0.000884398672175486,0.047069662663562
"ENSOARG00000007029",983.668452943798,1.58685226676922,0.367292856781023,4.32040056721084,1.55746223807386e-05,0.00367444859660201
"ENSOARG00000007044",9.67926011230897,1.22067504005591,0.353769902330184,3.45047736400316,0.000559596093259915,0.0354773946854321
"ENSOARG00000007200",11.7795738274848,1.49546368748169,0.403800152545865,3.70347479576998,0.000212666319269677,0.0198912219449454
"ENSOARG00000007283",219.563698975843,-0.653797749799214,0.189309960968916,-3.45358345885754,0.000553191101830048,0.0354019908770347
"ENSOARG00000007318",1021.68980244191,0.892700086511357,0.247598228177154,3.60543810464039,0.000311626760897104,0.024239943642086
"ENSOARG00000007322",119.107809421015,-1.92356165205796,0.403682314893347,-4.76503820229569,1.88817871792797e-06,0.00109507053465526
"ENSOARG00000007449",243.173584006905,0.599330952022451,0.176792553539521,3.39002373133591,0.000698865735060452,0.0412770438968697
"ENSOARG00000007515",15.9515186339663,1.60866982164744,0.393597253083711,4.08709615995542,4.368061041378e-05,0.00704550417153694
"ENSOARG00000007579",17.5270409817088,1.50339907107219,0.371281420015523,4.04921708985421,5.1389258927213e-05,0.00796382368492604
"ENSOARG00000007656",10153.8824297183,1.40313368759511,0.339780918262693,4.1295246795181,3.63513982296122e-05,0.00620105925675194
"ENSOARG00000007676",68.1986557365973,1.30024584423071,0.368957851097265,3.52410401449335,0.000424917411210114,0.0297197766327357
"ENSOARG00000007720",785.673669358943,0.928946032367523,0.271592297219044,3.42036958293523,0.000625361126949841,0.0384633592750822
"ENSOARG00000007828",177.384856902118,0.672824375283374,0.200592459773112,3.35418577569863,0.000795989019651317,0.0448748731243406
"ENSOARG00000007849",30.2251119285357,-1.2708141188867,0.297570801871194,-4.27062773261198,1.94923541872766e-05,0.00433965693856735
"ENSOARG00000007892",117.821133985529,-1.75722520164555,0.394431098788352,-4.45508786463225,8.38588435133353e-06,0.00259434257513976
"ENSOARG00000007919",198.959990068497,-1.64190860498802,0.392816117136116,-4.17984021877361,2.91713988946271e-05,0.00548943217056393
"ENSOARG00000008015",78.0368160694913,1.30701094658832,0.39449122137246,3.31315597351228,0.000922495190082436,0.0486062715654435
"ENSOARG00000008063",318.574798186546,1.52732205440146,0.339150216111095,4.50337927516214,6.68813675496142e-06,0.00215753832011582
"ENSOARG00000008330",625.206376506458,-0.551195727184219,0.157527599494558,-3.49904225642225,0.000466932575149436,0.0318138069628756
"ENSOARG00000008337",1202.76708846611,0.950748781835712,0.258593307502901,3.67661789478076,0.000236346651721972,0.020988379347018
"ENSOARG00000008351",1158.93224235201,1.51106072659436,0.346080162902959,4.36621594811854,1.26417501022846e-05,0.00324299702595349
"ENSOARG00000008455",1320.30177209303,-0.347013397303202,0.0984231006688318,-3.52573120481961,0.000422315365595267,0.0296690621509528
"ENSOARG00000008574",82.2769213067998,0.904804962564385,0.248647184652341,3.63891094857754,0.000273793448881442,0.0230204949280263
"ENSOARG00000008656",1004.3785543612,1.25322602093126,0.303317089188279,4.13173561794714,3.60034384776125e-05,0.00620105925675194
"ENSOARG00000008659",686.972186333748,-0.985853551083336,0.263484537628308,-3.74159926027256,0.000182852929059971,0.0180659764538942
"ENSOARG00000008743",889.081467843008,-2.33736718137544,0.362259972590973,-6.45218174301185,1.10251245067374e-10,5.80913810259991e-07
"ENSOARG00000008842",45.2662248520178,-1.38576848819729,0.375510306515868,-3.69036072819143,0.000223936267560696,0.0204610438227279
"ENSOARG00000008861",75.7004942616619,-1.44497315676397,0.401080960895662,-3.60269695559014,0.000314932610456423,0.0242836086511448
"ENSOARG00000008913",73.404979870271,-2.08839094026164,0.405408648921056,-5.15132310526583,2.58655123898875e-07,0.000340713461955793
"ENSOARG00000008961",341.161370589152,1.76348973017357,0.345081213978979,5.11036144170108,3.21543058818077e-07,0.000390971625441335
"ENSOARG00000008967",183.483778262841,-1.37798799210705,0.389138572311144,-3.54112413971968,0.000398426072184021,0.0284973797421394
"ENSOARG00000009194",295.645724093345,1.05542485332535,0.274883253069338,3.83953857334164,0.000123265762499225,0.0136256077470298
"ENSOARG00000009225",644.36008053012,1.19089478495507,0.26788478432362,4.44554843964711,8.76679235658147e-06,0.00261465446755629
"ENSOARG00000009233",21.7536506573668,1.98037280121455,0.40462258780803,4.89437036113792,9.86209606480958e-07,0.000742334059506881
"ENSOARG00000009344",154.004597487707,1.37414030095617,0.402577718211614,3.41335408988994,0.000641685094152561,0.0390119857048828
"ENSOARG00000009443",47.8671773551546,1.3711028699546,0.344055012159385,3.98512685907167,6.74440840053375e-05,0.00959007643595474
"ENSOARG00000009463",815.758256569961,0.801357860615495,0.219706741965862,3.6473976785838,0.000264909751449649,0.022757763267199
"ENSOARG00000009469",1139.0586596179,1.67419811242656,0.39193279561479,4.27164588204566,1.9403552838802e-05,0.00433965693856735
"ENSOARG00000009566",1396.33919139872,1.54610450200524,0.383233671041928,4.03436498103553,5.47501607963935e-05,0.00828035060416412
"ENSOARG00000009722",113.819304466797,1.58837929098511,0.34855433666383,4.55704928588238,5.1877254419332e-06,0.00182013948968015
"ENSOARG00000009750",3843.2704706195,-0.842241158163268,0.21646861932707,-3.89082334788995,9.99046480741214e-05,0.0119332282347789
"ENSOARG00000009752",40.3398082557956,1.34286901888759,0.382576378932039,3.51006777427349,0.000447992490971523,0.0307887708903777
"ENSOARG00000009764",1460.76463404254,1.78514339828012,0.385174047541624,4.63464091019063,3.57557608223229e-06,0.0014873455561012
"ENSOARG00000009962",7.90064176145465,1.49245738012939,0.4029575601945,3.70375823054173,0.000212428726455111,0.0198912219449454
"ENSOARG00000009995",71.9650891241553,1.70118732619336,0.404869746022073,4.20181389918084,2.64784770515357e-05,0.0051662435452556
"ENSOARG00000010088",20.1882915336826,2.02243919632182,0.403542776328833,5.01170957567533,5.39485843556804e-07,0.000476400782789977
"ENSOARG00000010107",29.8145729989843,-1.45259003547261,0.393575774480926,-3.69075062454844,0.000223593262789031,0.0204610438227279
"ENSOARG00000010155",381.70351703826,1.22389718904163,0.347536822140074,3.5216331366129,0.00042889724012988,0.0298659853512468
"ENSOARG00000010208",74.8536733278266,1.58123780863359,0.320982818884906,4.92623815233104,8.38278187994793e-07,0.000697403332507037
"ENSOARG00000010382",98.708980236002,1.88579898130637,0.398422107130544,4.73316853547105,2.21041801310325e-06,0.0011874604019786
"ENSOARG00000010485",124.710265597965,1.54248645151691,0.334150942888949,4.61613676197088,3.90949364231201e-06,0.00150725282936649
"ENSOARG00000010496",322.872160392639,0.998182570666163,0.296861948017311,3.36244701394992,0.000772549507873603,0.0442027608499558
"ENSOARG00000010561",143.338939463002,-1.47760514337968,0.388581550788028,-3.80256123941849,0.000143207851566182,0.015399227957188
"ENSOARG00000010597",116.054604572322,1.77703088907024,0.381729063289994,4.65521507258213,3.23642689910271e-06,0.00146166285697476
"ENSOARG00000010603",121.284221052986,1.60862562659178,0.333234381402724,4.82730989467653,1.38389687699515e-06,0.000875010317386495
"ENSOARG00000010649",374.461135836638,1.0991521017705,0.303649492267088,3.61980549864938,0.000294824545166914,0.0240221215745022
"ENSOARG00000010691",745.967958264177,1.27626898449253,0.331447601718894,3.85059049416491,0.000117833380627734,0.0132098740963304
"ENSOARG00000010704",10.9087473987743,1.86380606066903,0.404559742581201,4.60699833546819,4.08523270759019e-06,0.00153750650973519
