"","ensembl_gene_id","go_id"
"586","ENSOARG00000003044","GO:0001725"
"587","ENSOARG00000003044","GO:0005865"
"588","ENSOARG00000003044","GO:0070062"
"589","ENSOARG00000003044","GO:0072562"
"590","ENSOARG00000003044","GO:0005515"
"591","ENSOARG00000003044","GO:0005884"
"592","ENSOARG00000003044","GO:0030017"
"593","ENSOARG00000003044","GO:0015629"
"594","ENSOARG00000003044","GO:0005615"
"595","ENSOARG00000003044","GO:0048741"
"596","ENSOARG00000003121","GO:0045600"
"597","ENSOARG00000003121","GO:0005515"
"598","ENSOARG00000003213",""
"599","ENSOARG00000003419","GO:0016772"
"600","ENSOARG00000003419","GO:0006468"
"601","ENSOARG00000003419","GO:0005524"
"602","ENSOARG00000003419","GO:0004713"
"603","ENSOARG00000003419","GO:0004672"
"604","ENSOARG00000003419","GO:0000166"
"605","ENSOARG00000003577","GO:0008270"
"606","ENSOARG00000003577","GO:0046872"
"607","ENSOARG00000003577","GO:0003676"
"608","ENSOARG00000003577","GO:0005515"
"609","ENSOARG00000003577","GO:0044822"
"610","ENSOARG00000003577","GO:0008284"
"611","ENSOARG00000003577","GO:0045893"
"612","ENSOARG00000003577","GO:0005783"
"613","ENSOARG00000003577","GO:0005829"
"614","ENSOARG00000003577","GO:0045944"
"615","ENSOARG00000003577","GO:0005634"
"616","ENSOARG00000003664","GO:0005622"
"617","ENSOARG00000003664","GO:0046872"
"618","ENSOARG00000003664","GO:0003676"
"619","ENSOARG00000003664","GO:0006355"
"620","ENSOARG00000003875","GO:0005515"
"621","ENSOARG00000003895",""
"622","ENSOARG00000004045","GO:0005622"
"623","ENSOARG00000004045","GO:0046872"
"624","ENSOARG00000004045","GO:0003676"
"625","ENSOARG00000004045","GO:0006355"
"626","ENSOARG00000004045","GO:0031965"
"627","ENSOARG00000004045","GO:0005737"
"628","ENSOARG00000004045","GO:0005634"
"629","ENSOARG00000004049",""
"630","ENSOARG00000004395","GO:0005515"
"631","ENSOARG00000004395","GO:0060348"
"632","ENSOARG00000004395","GO:1900155"
