"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSOARG00000013019",151.409732270744,-2.18806935130363,0.471419320253204,-4.64145031249122,3.45972221461716e-06,0.00448058739094456
"ENSOARG00000014199",10852.5924202948,-2.58178432077728,0.552977334099042,-4.66887910511512,3.02847516799737e-06,0.0042237910208431
"ENSOARG00000014283",55.4866820930959,1.92314480704583,0.513198009654082,3.74737386129403,0.000178695647527129,0.0497981393299413
"ENSOARG00000014509",74.4443927924447,2.40635417216589,0.558015127506732,4.31234576545931,1.61531559749622e-05,0.0139463271896209
"ENSOARG00000014564",19.8074559927328,2.29138591664983,0.568806984825385,4.02840678433872,5.61561179046455e-05,0.0267938572033981
"ENSOARG00000014856",218.183752545843,2.13342542276674,0.556709313625075,3.83220716907842,0.000126998722079764,0.0394266644649418
"ENSOARG00000015237",578.582892499785,1.29591052461201,0.335806149373303,3.85910301830536,0.000113803960313037,0.0375159928079214
"ENSOARG00000016092",2601.98120252946,-1.14248314860735,0.29672156687584,-3.85035425849383,0.000117947099015682,0.0381874795045237
"ENSOARG00000016098",415.157480226268,-2.3325658384874,0.568802759953978,-4.10083424819551,4.11663355054208e-05,0.0241881434054741
"ENSOARG00000016786",2369.10605315942,-2.33447935791841,0.54105677345281,-4.31466617268404,1.5984426113899e-05,0.0139463271896209
"ENSOARG00000017123",3329.55773634876,-2.14862117849461,0.531858849979423,-4.03983346065923,5.34891689914482e-05,0.0262111384590256
"ENSOARG00000017163",10.3902205358801,3.20450347111749,0.568342215125212,5.63833441514018,1.7170281551558e-08,0.000155657187405649
"ENSOARG00000017490",398.659354530439,2.47086161544698,0.561442709743063,4.40091495101563,1.0779537292704e-05,0.0114966935678833
"ENSOARG00000018362",15.0598604023953,-2.12454433065568,0.568549362044597,-3.73678078366929,0.000186391288890919,0.0497981393299413
"ENSOARG00000018795",75.6193360307301,2.3708358461104,0.560139548702405,4.23258070529492,2.31024970101966e-05,0.0165901964168182
"ENSOARG00000018906",270.164227385923,2.11613649096874,0.546018115948124,3.87557926955265,0.000106371343109697,0.0375159928079214
"ENSOARG00000020289",20.565289671419,2.16539047902597,0.546569869378228,3.96178165014711,7.43925584643448e-05,0.0321145589885008
"ENSOARG00000020469",7.64249577831548,2.48857243076723,0.556226623381045,4.47402610044149,7.67603659416867e-06,0.00869838871805451
"ENSOARG00000020481",9.0026632854937,2.18217751534312,0.569039364646384,3.83484456598038,0.000125643724028686,0.0394266644649418
"ENSOARG00000020838",160.637314988021,-2.70384859759286,0.565073319489596,-4.78495180065327,1.71028370107704e-06,0.00310091537842278
"ENSOARG00000023487",8.22339600943678,2.04840271445947,0.54796863866573,3.73817508871895,0.000185360844214309,0.0497981393299413
"ENSOARG00000024669",1.78876133325622,1.96687312755278,0.516451066625501,3.80844044026158,0.000139846020238473,0.0408959385958671
"ENSOARG00000025214",3.86829922655054,2.24855720761374,0.524471481763518,4.28728212266765,1.80872517999692e-05,0.0149063619266019
"ENSOARG00000025549",10.4443858244536,2.12520403525571,0.550261714273917,3.86216954610401,0.0001123845251302,0.0375159928079214
"ENSOARG00000026322",4.39221762659982,2.11927015364271,0.532670699840274,3.97857466963772,6.93296386196403e-05,0.0314253919453175
